,Country,Player,Span,Matches,Innings,Not_Out,Runs,Highest_score,Average,Ball_Faced,Strike_Rate,Hundreds,Fiftys,Zeros,Fours,Sixes
268,Bangladesh,Shahadat Hossain,2006-2013,6,5,3,8,4*,4.00,12,66.66,-,-,1,0,0
269,Bangladesh,Syed Rasel,2007-2008,8,3,1,7,6,3.50,9,77.77,-,-,-,1,0
270,Bangladesh,Al-Amin Hossain,2013-2020,31,6,4,7,5*,3.50,12,58.33,-,-,1,1,0
271,Bangladesh,Mahmudul Hasan Joy,2023-2023,3,2,-,5,5,2.50,10,50.00,-,-,1,0,0
272,Bangladesh,Nazmus Sadat,2006-2006,1,1,-,4,4,4.00,3,133.33,-,-,-,0,0
273,Bangladesh,Mrittunjoy Chowdhury,2023-2023,1,1,-,4,4,4.00,11,36.36,-,-,-,0,0
274,Bangladesh,Abu Jayed,2018-2018,3,2,-,3,2,1.50,7,42.85,-,-,-,0,0
275,Bangladesh,Nazmul Hossain,2009-2012,4,2,2,3,3*,-,15,20.00,-,-,-,0,0
276,Bangladesh,Dhiman Ghosh,2008-2008,1,1,-,1,1,1.00,2,50.00,-,-,-,0,0
277,Bangladesh,Sohrawordi Shuvo,2010-2010,1,1,1,1,1*,-,3,33.33,-,-,-,0,0
278,England,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
279,England,JC Buttler,2011-2025,137,126,23,3700,101*,35.92,2516,147.05,1,27,8,333,160
280,England,EJG Morgan,2009-2022,115,107,21,2458,91,28.58,1805,136.17,-,14,3,186,120
281,England,AD Hales,2011-2022,75,75,8,2074,116*,30.95,1499,138.35,1,12,5,225,70
282,England,DJ Malan,2017-2023,62,60,8,1892,103*,36.38,1428,132.49,1,16,2,194,62
283,England,JM Bairstow,2011-2024,80,72,16,1671,90,29.83,1215,137.53,-,10,6,148,76
284,England,JJ Roy,2014-2022,64,64,1,1522,78,24.15,1106,137.61,-,8,7,153,69
285,England,MM Ali,2014-2024,92,75,17,1229,72*,21.18,863,142.41,-,7,9,88,68
286,England,PD Salt,2022-2025,43,40,5,1193,119,34.08,726,164.32,3,5,4,116,61
287,England,KP Pietersen,2005-2013,37,36,5,1176,79,37.93,831,141.51,-,7,1,119,32
288,England,LS Livingstone,2017-2025,60,47,9,955,103,25.13,641,148.98,1,2,3,54,59
289,England,JE Root,2012-2019,32,30,5,893,90*,35.72,707,126.30,-,5,2,92,16
290,England,HC Brook,2022-2025,47,40,10,873,81*,29.10,593,147.21,-,4,-,70,38
291,England,LJ Wright,2007-2014,51,45,5,759,99*,18.97,554,137.00,-,4,9,68,31
292,England,RS Bopara,2008-2014,38,35,10,711,65*,28.44,599,118.69,-,3,-,54,17
293,England,BA Stokes,2011-2022,43,36,9,585,52*,21.66,457,128.00,-,1,1,42,22
294,England,PD Collingwood,2005-2011,35,33,2,583,79,18.80,459,127.01,-,3,3,37,24
295,England,MJ Lumb,2010-2014,27,27,1,552,63,21.23,413,133.65,-,3,1,64,21
296,England,BM Duckett,2019-2025,20,20,2,527,84,29.27,343,153.64,-,3,1,69,8
297,England,C Kieswetter,2010-2012,25,25,1,526,63,21.91,470,111.91,-,3,2,47,23
298,England,SW Billings,2015-2022,36,32,5,474,87,17.55,362,130.93,-,2,1,40,16
299,England,JM Vince,2015-2022,17,17,-,463,59,27.23,361,128.25,-,2,-,47,14
300,England,CJ Jordan,2014-2024,95,57,25,439,36,13.71,340,129.11,-,-,3,31,21
301,England,WG Jacks,2022-2025,26,23,-,399,40,17.34,293,136.17,-,-,1,41,15
302,England,T Banton,2019-2025,17,16,1,360,73,24.00,236,152.54,-,2,-,32,19
303,England,SM Curran,2019-2024,58,34,9,356,50,14.24,286,124.47,-,1,-,21,15
304,England,OA Shah,2007-2009,17,15,1,347,55*,24.78,284,122.18,-,1,-,26,13
305,England,JG Bethell,2024-2025,13,12,5,281,62*,40.14,182,154.39,-,2,-,16,19
306,England,DJ Willey,2015-2022,43,26,11,226,33*,15.06,173,130.63,-,-,2,15,13
307,England,TT Bresnan,2006-2014,34,22,9,216,47*,16.61,170,127.05,-,-,3,16,6
308,England,SR Patel,2011-2013,18,14,2,189,67,15.75,173,109.24,-,1,2,17,5
309,England,IR Bell,2006-2014,8,8,1,188,60*,26.85,163,115.33,-,1,-,23,2
310,England,ME Trescothick,2005-2006,3,3,-,166,72,55.33,131,126.71,-,2,-,23,1
311,England,AU Rashid,2009-2025,127,41,20,155,22,7.38,175,88.57,-,-,3,12,1
312,England,CR Woakes,2011-2023,33,17,8,147,37,16.33,117,125.64,-,-,2,9,7
313,England,IJL Trott,2007-2010,7,7,1,138,51,23.00,144,95.83,-,1,-,9,3
314,England,JL Smith,2025-2025,5,5,-,130,60,26.00,67,194.02,-,1,-,9,10
315,England,MJ Prior,2007-2010,10,8,2,127,32,21.16,100,127.00,-,-,1,11,5
316,England,JL Denly,2009-2020,13,12,2,125,30,12.50,118,105.93,-,-,2,15,1
317,England,AD Mascarenhas,2007-2009,14,13,5,123,31,15.37,100,123.00,-,-,3,8,5
318,England,SCJ Broad,2006-2014,56,26,10,118,18*,7.37,118,100.00,-,-,2,7,3
319,England,DL Maddy,2007-2007,4,4,-,113,50,28.25,80,141.25,-,1,-,12,3
320,England,GP Swann,2008-2012,39,16,11,104,34,20.80,89,116.85,-,-,2,9,1
321,England,SM Davies,2009-2011,5,5,-,102,33,20.40,82,124.39,-,-,-,12,0
322,England,MH Yardy,2006-2011,14,8,5,96,35*,32.00,72,133.33,-,-,3,9,1
323,England,JC Archer,2019-2025,34,12,5,82,21,11.71,62,132.25,-,-,3,6,4
324,England,A Flintoff,2005-2007,7,7,1,76,31,12.66,60,126.66,-,-,1,7,2
325,England,VS Solanki,2005-2007,3,3,-,76,43,25.33,61,124.59,-,-,-,10,1
326,England,AJ Strauss,2005-2009,4,4,-,73,33,18.25,64,114.06,-,-,1,9,0
327,England,TK Curran,2017-2021,30,13,7,64,14*,10.66,56,114.28,-,-,-,1,4
328,England,AN Cook,2007-2009,4,4,-,61,26,15.25,54,112.96,-,-,-,10,0
329,England,P Mustard,2008-2008,2,2,-,60,40,30.00,37,162.16,-,-,-,5,4
330,England,JWM Dalrymple,2006-2007,3,3,-,60,32,20.00,57,105.26,-,-,-,6,0
331,England,LA Dawson,2016-2025,14,5,1,57,34,14.25,36,158.33,-,-,-,8,2
332,England,J Overton,2024-2025,12,8,2,50,19,8.33,47,106.38,-,-,1,3,1
333,England,L Gregory,2019-2021,9,7,1,45,15,7.50,41,109.75,-,-,1,2,2
334,England,BA Carse,2023-2025,11,7,2,43,31,8.60,34,126.47,-,-,2,2,3
335,England,LE Plunkett,2006-2019,22,11,4,42,18,6.00,34,123.52,-,-,3,3,1
336,England,Rehan Ahmed,2023-2024,10,6,2,38,11,9.50,29,131.03,-,-,1,4,2
337,England,JS Foster,2009-2009,5,5,2,37,14*,12.33,32,115.62,-,-,-,0,1
338,England,S Mahmood,2019-2025,19,9,4,35,12,7.00,45,77.77,-,-,1,2,1
339,England,GO Jones,2005-2006,2,2,1,33,19,33.00,25,132.00,-,-,-,5,0
340,England,JC Tredwell,2012-2014,17,6,3,32,22,10.66,20,160.00,-,-,1,4,1
341,England,PA Nixon,2007-2007,1,1,1,31,31*,-,22,140.90,-,-,-,2,1
342,England,MP Vaughan,2005-2007,2,2,-,27,27,13.50,22,122.72,-,-,1,4,0
343,England,MA Wood,2015-2025,38,7,5,27,10*,13.50,28,96.42,-,-,1,2,0
344,England,CP Schofield,2007-2007,4,4,3,24,9*,24.00,20,120.00,-,-,-,2,0
345,England,JW Dernbach,2011-2014,34,7,2,24,12,4.80,21,114.28,-,-,1,3,0
346,England,JM Cox,2024-2024,2,2,-,17,17,8.50,14,121.42,-,-,1,3,0
347,England,RJW Topley,2015-2024,35,10,8,17,9,8.50,20,85.00,-,-,1,1,0
348,England,SG Borthwick,2011-2011,1,1,-,14,14,14.00,16,87.50,-,-,-,2,0
349,England,ST Finn,2011-2015,21,3,3,14,8*,-,19,73.68,-,-,-,1,0
350,England,CMW Read,2006-2006,1,1,-,13,13,13.00,11,118.18,-,-,-,2,0
351,England,RWT Key,2009-2009,1,1,1,10,10*,-,8,125.00,-,-,-,0,0
352,England,AAP Atkinson,2023-2025,4,2,1,10,8*,10.00,23,43.47,-,-,-,0,0
353,England,DR Mousley,2024-2024,4,1,-,8,8,8.00,6,133.33,-,-,-,0,1
354,England,TS Mills,2016-2023,15,5,2,8,7,2.66,12,66.66,-,-,2,0,1
355,England,MA Carberry,2014-2014,1,1,-,7,7,7.00,7,100.00,-,-,-,1,0
356,England,JN Snape,2007-2007,1,1,-,7,7,7.00,11,63.63,-,-,-,0,0
357,England,RJ Sidebottom,2007-2010,18,1,1,5,5*,-,4,125.00,-,-,-,1,0
358,England,MW Parkinson,2019-2022,6,4,-,5,5,1.25,11,45.45,-,-,3,1,0
359,England,GJ Batty,2009-2009,1,1,-,4,4,4.00,7,57.14,-,-,-,0,0
360,England,PR Brown,2019-2019,4,1,1,4,4*,-,9,44.44,-,-,-,0,0
361,England,L Wood,2022-2025,7,1,-,3,3,3.00,4,75.00,-,-,-,0,0
362,England,A Khan,2009-2009,1,1,-,2,2,2.00,4,50.00,-,-,-,0,0
363,England,GHS Garton,2022-2022,1,1,-,2,2,2.00,4,50.00,-,-,-,0,0
364,England,RJ Gleeson,2022-2022,6,2,-,2,2,1.00,4,50.00,-,-,1,0,0
365,England,RJ Kirtley,2007-2007,1,1,1,2,2*,-,4,50.00,-,-,-,0,0
366,England,SD Parry,2014-2015,5,1,-,1,1,1.00,1,100.00,-,-,-,0,0
367,England,MS Panesar,2007-2007,1,1,-,1,1,1.00,2,50.00,-,-,-,0,0
368,England,JM Anderson,2007-2009,19,4,3,1,1*,1.00,2,50.00,-,-,1,0,0
369,England,SI Mahmood,2006-2009,4,2,2,1,1*,-,2,50.00,-,-,-,0,0
370,England,EC Joyce,2006-2007,2,1,-,1,1,1.00,3,33.33,-,-,-,0,0
371,England,J Lewis,2005-2007,2,2,1,1,1,1.00,4,25.00,-,-,-,0,0
372,New,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
373,New,MJ Guptill,2009-2022,122,118,7,3531,105,31.81,2602,135.70,2,20,3,309,173
374,New,KS Williamson,2011-2024,93,90,13,2575,95,33.44,2092,123.08,-,18,4,245,58
375,New,BB McCullum,2005-2015,71,70,10,2140,123,35.66,1571,136.21,2,13,3,199,91
376,New,GD Phillips,2017-2025,83,74,12,1929,108,31.11,1372,140.59,2,10,3,138,91
377,New,LRPL Taylor,2006-2020,102,94,21,1909,63,26.15,1560,122.37,-,7,6,121,71
378,New,TL Seifert,2018-2025,71,68,9,1736,97*,29.42,1220,142.29,-,12,5,153,84
379,New,C Munro,2012-2020,65,62,7,1724,109*,31.34,1102,156.44,3,11,5,132,107
380,New,DP Conway,2020-2025,54,50,10,1542,99*,38.55,1198,128.71,-,11,1,150,40
381,New,DJ Mitchell,2019-2025,79,74,17,1540,72*,27.01,1118,137.74,-,8,2,105,57
382,New,MS Chapman,2018-2025,71,62,13,1360,104*,27.75,969,140.35,1,8,4,116,57
383,New,FH Allen,2021-2025,52,52,1,1285,137,25.19,787,163.27,2,5,5,113,89
384,New,JDS Neesham,2012-2025,84,67,21,955,48*,20.76,629,151.82,-,-,7,73,51
385,New,MJ Santner,2015-2025,114,76,32,735,77*,16.70,612,120.09,-,1,5,55,24
386,New,SB Styris,2005-2010,31,29,2,578,66,21.40,483,119.66,-,1,-,40,25
387,New,TWM Latham,2012-2023,26,23,3,516,65*,25.80,474,108.86,-,3,1,42,8
388,New,C de Grandhomme,2012-2021,41,39,7,505,59,15.78,365,138.35,-,3,6,27,30
389,New,CJ Anderson,2012-2018,31,24,4,485,94*,24.25,351,138.17,-,2,3,30,26
390,New,JDP Oram,2005-2012,36,30,7,474,66*,20.60,339,139.82,-,2,3,38,22
391,New,JEC Franklin,2006-2013,38,31,8,463,60,20.13,391,118.41,-,2,2,28,23
392,New,JD Ryder,2008-2014,22,21,1,457,62,22.85,358,127.65,-,3,2,47,18
393,New,R Ravindra,2021-2025,30,28,6,452,69,20.54,332,136.14,-,3,2,34,19
394,New,MG Bracewell,2022-2025,36,25,9,382,61*,23.87,274,139.41,-,2,4,32,16
395,New,WA Young,2021-2024,20,19,-,344,56,18.10,338,101.77,-,2,-,35,10
396,New,RJ Nicol,2010-2013,21,19,-,327,58,17.21,296,110.47,-,2,2,33,11
397,New,L Ronchi,2013-2017,29,23,6,312,51*,18.35,227,137.44,-,1,4,22,13
398,New,TG Southee,2008-2024,126,50,23,303,39,11.22,218,138.99,-,-,6,20,18
399,New,NL McCullum,2007-2016,63,41,15,299,36*,11.50,297,100.67,-,-,4,19,8
400,New,TC Bruce,2017-2020,17,17,2,279,59*,18.60,228,122.36,-,2,2,24,7
401,New,TB Robinson,2024-2025,12,12,2,278,75*,27.80,213,130.51,-,2,2,23,11
402,New,DL Vettori,2007-2014,34,22,6,205,38,12.81,190,107.89,-,-,3,14,2
403,New,IS Sodhi,2014-2025,126,39,12,198,19,7.33,194,102.06,-,-,6,12,9
404,New,CD McMillan,2005-2007,8,7,1,187,57,31.16,117,159.82,-,1,-,8,14
405,New,CJ Bowes,2023-2023,11,11,-,187,54,17.00,156,119.87,-,1,1,27,2
406,New,L Vincent,2006-2007,9,9,-,174,42,19.33,174,100.00,-,-,1,17,3
407,New,GD Elliott,2009-2016,16,14,4,157,27,15.70,149,105.36,-,-,-,10,2
408,New,HD Rutherford,2013-2019,8,7,-,151,62,21.57,105,143.80,-,1,1,12,9
409,New,KD Mills,2005-2014,42,19,7,137,33*,11.41,123,111.38,-,-,4,11,5
410,New,PG Fulton,2006-2012,12,12,1,127,25,11.54,140,90.71,-,-,2,7,6
411,New,AJ Redmond,2009-2010,7,6,-,126,63,21.00,84,150.00,-,1,-,19,2
412,New,DAJ Bracewell,2011-2021,20,11,5,126,44,21.00,90,140.00,-,-,2,6,9
413,New,D Cleaver,2022-2023,9,7,1,122,78*,20.33,101,120.79,-,1,1,10,5
414,New,AP Devcich,2013-2014,4,4,-,111,59,27.75,79,140.50,-,1,-,17,2
415,New,SP Fleming,2005-2006,5,5,-,110,38,22.00,85,129.41,-,-,-,20,0
416,New,CE McConchie,2021-2024,12,9,3,100,31*,16.66,95,105.26,-,-,2,7,0
417,New,HM Nicholls,2016-2021,10,9,1,100,36*,12.50,112,89.28,-,-,-,9,0
418,New,TA Blundell,2017-2024,9,8,2,91,30*,15.16,94,96.80,-,-,-,10,0
419,New,GH Worker,2015-2015,2,2,-,90,62,45.00,64,140.62,-,1,-,6,5
420,New,D Foxcroft,2023-2024,5,4,-,88,34,22.00,79,111.39,-,-,-,2,5
421,New,MJ Hay,2024-2025,11,9,2,87,41*,12.42,68,127.94,-,-,2,5,4
422,New,GJ Hopkins,2007-2010,10,8,-,86,36,10.75,71,121.12,-,-,-,5,5
423,New,AF Milne,2010-2025,56,21,11,83,16*,8.30,86,96.51,-,-,3,1,6
424,New,SC Kuggeleijn,2019-2021,18,8,4,79,35*,19.75,37,213.51,-,-,2,5,7
425,New,JA Clarkson,2024-2024,8,5,1,75,38*,18.75,71,105.63,-,-,1,4,4
426,New,NJ Astle,2005-2006,4,4,1,74,40*,24.66,67,110.44,-,-,-,7,2
427,New,NT Broom,2009-2017,11,7,1,73,36,12.16,68,107.35,-,-,-,8,1
428,New,PD McGlashan,2006-2010,11,9,1,61,26,7.62,64,95.31,-,-,-,6,2
429,New,ZGF Foulkes,2024-2025,13,7,4,59,27*,19.66,41,143.90,-,-,1,3,2
430,New,DR Flynn,2008-2012,5,5,-,59,23,11.80,51,115.68,-,-,-,1,4
431,New,TA Boult,2013-2024,61,15,8,58,16,8.28,64,90.62,-,-,1,3,2
432,New,JM How,2007-2008,5,5,-,56,31,11.20,67,83.58,-,-,-,5,1
433,New,KA Jamieson,2020-2025,15,6,3,49,30,16.33,34,144.11,-,-,1,7,0
434,New,BJ Jacobs,2025-2025,3,2,1,44,44*,44.00,32,137.50,-,-,1,1,3
435,New,AK Kitchen,2017-2018,5,4,1,38,16,12.66,32,118.75,-,-,-,3,1
436,New,BJ Watling,2009-2014,5,4,-,38,22,9.50,58,65.51,-,-,-,3,0
437,New,BM Wheeler,2017-2018,6,4,2,37,30,18.50,28,132.14,-,-,-,3,2
438,New,RM Hira,2012-2013,15,3,1,37,20*,18.50,33,112.12,-,-,-,4,1
439,New,LH Ferguson,2017-2024,43,15,7,29,14,3.62,36,80.55,-,-,4,0,2
440,New,AM Ellis,2012-2013,5,5,2,25,16,8.33,21,119.04,-,-,-,1,1
441,New,MJ Henry,2014-2025,25,7,3,24,12,6.00,27,88.88,-,-,1,2,1
442,New,PJ Ingram,2010-2010,3,3,1,22,20*,11.00,35,62.85,-,-,1,3,0
443,New,SE Bond,2005-2010,20,8,3,21,8*,4.20,21,100.00,-,-,2,2,0
444,New,BV Sears,2021-2025,20,6,4,21,7*,10.50,23,91.30,-,-,-,2,0
445,New,MR Gillespie,2006-2008,11,6,4,21,7,10.50,29,72.41,-,-,-,0,0
446,New,JA Duffy,2020-2025,27,5,2,19,8*,6.33,23,82.60,-,-,1,2,0
447,New,JW Wilson,2005-2005,1,1,-,18,18,18.00,14,128.57,-,-,-,2,0
448,New,JAH Marshall,2005-2008,3,2,-,14,13,7.00,15,93.33,-,-,-,2,0
449,New,MJ McClenaghan,2012-2016,28,7,4,14,6*,4.66,15,93.33,-,-,2,1,1
450,New,PA Hitchcock,2008-2008,1,1,-,13,13,13.00,11,118.18,-,-,-,1,1
451,New,AR Adams,2005-2006,4,2,1,13,7,13.00,12,108.33,-,-,-,1,0
452,New,HJH Marshall,2005-2006,3,3,-,12,8,4.00,14,85.71,-,-,-,0,0
453,New,BM Tickner,2019-2023,18,4,2,11,5*,5.50,23,47.82,-,-,-,0,0
454,New,SHA Rance,2017-2019,8,3,-,10,8,3.33,21,47.61,-,-,-,0,0
455,New,JS Patel,2005-2008,11,4,1,9,5,3.00,14,64.28,-,-,1,1,0
456,New,AY Patel,2018-2021,7,2,-,7,4,3.50,14,50.00,-,-,-,0,0
457,New,DG Brownlie,2010-2014,5,5,-,6,5,1.20,18,33.33,-,-,3,1,0
458,New,DR Tuffey,2005-2010,3,2,1,5,5*,5.00,5,100.00,-,-,1,1,0
459,New,CS Martin,2007-2008,6,1,1,5,5*,-,6,83.33,-,-,-,0,0
460,New,IG Butler,2009-2013,19,6,5,5,2*,5.00,10,50.00,-,-,-,0,0
461,New,TD Astle,2016-2021,5,2,-,4,3,2.00,10,40.00,-,-,-,0,0
462,New,CL Cairns,2005-2006,2,2,-,3,2,1.50,13,23.07,-,-,-,0,0
463,New,MJ Mason,2006-2008,3,1,-,2,2,2.00,2,100.00,-,-,-,0,0
464,New,HB Shipley,2023-2023,5,2,2,2,1*,-,2,100.00,-,-,-,0,0
465,New,EP Thompson,2008-2008,1,1,1,1,1*,-,1,100.00,-,-,-,0,0
466,New,HK Bennett,2020-2021,11,2,2,1,1*,-,2,50.00,-,-,-,0,0
467,New,BG Lister,2023-2024,12,3,1,1,1,0.50,6,16.66,-,-,1,0,0
468,Pakistan,Player,Span,Mat,Inns,NO,Runs,HS,Ave,BF,SR,100,50,0,4s,6s
469,Pakistan,Babar Azam,2016-2024,128,121,15,4223,122,39.83,3268,129.22,3,36,7,447,73
470,Pakistan,Mohammad Rizwan,2015-2024,106,93,21,3414,104*,47.41,2723,125.37,1,30,5,285,95
471,Pakistan,Mohammad Hafeez,2006-2021,119,108,13,2514,99*,26.46,2060,122.03,-,14,7,251,76
472,Pakistan,Shoaib Malik,2006-2021,123,110,33,2423,75,31.46,1928,125.67,-,9,2,195,69
473,Pakistan,Fakhar Zaman,2017-2025,97,89,3,1949,91,22.66,1479,131.77,-,11,6,183,78
474,Pakistan,Umar Akmal,2009-2019,84,79,14,1690,94,26.00,1377,122.73,-,8,10,122,55
475,Pakistan,Ahmed Shehzad,2009-2019,59,59,2,1471,111*,25.80,1282,114.74,1,7,2,157,33
476,Pakistan,Shahid Afridi,2006-2016,98,90,12,1405,54*,18.01,932,150.75,-,4,8,102,73
477,Pakistan,Iftikhar Ahmed,2016-2024,66,55,14,998,62*,24.34,773,129.10,-,4,2,66,44
478,Pakistan,Kamran Akmal,2006-2017,58,53,6,987,73,21.00,825,119.63,-,5,7,100,31
479,Pakistan,Sarfaraz Ahmed,2010-2021,61,42,12,818,89*,27.26,653,125.26,-,3,2,79,15
480,Pakistan,Shadab Khan,2017-2025,112,58,14,792,52,18.00,565,140.17,-,1,6,56,38
481,Pakistan,Misbah-ul-Haq,2007-2012,39,34,13,788,87*,37.52,715,110.20,-,3,2,45,26
482,Pakistan,Saim Ayub,2023-2025,36,34,2,705,98*,22.03,514,137.15,-,3,4,75,31
483,Pakistan,Salman Butt,2007-2010,24,23,2,595,74,28.33,551,107.98,-,3,1,66,10
484,Pakistan,Asif Ali,2018-2023,58,51,13,577,41*,15.18,431,133.87,-,-,4,27,37
485,Pakistan,Imad Wasim,2015-2024,75,50,15,554,64*,15.82,426,130.04,-,1,6,55,12
486,Pakistan,Mohammad Nawaz,2016-2025,66,43,12,518,45*,16.70,391,132.48,-,-,5,40,27
487,Pakistan,Haider Ali,2020-2023,35,32,3,505,68,17.41,405,124.69,-,3,3,43,22
488,Pakistan,Imran Nazir,2007-2012,25,24,1,500,72,21.73,370,135.13,-,3,2,59,22
489,Pakistan,Younis Khan,2006-2010,25,23,3,442,51,22.10,364,121.42,-,2,2,31,12
490,Pakistan,Khushdil Shah,2019-2025,37,32,8,430,36*,17.91,411,104.62,-,-,-,27,20
491,Pakistan,Faheem Ashraf,2017-2025,57,41,10,408,51,13.16,306,133.33,-,1,5,24,25
492,Pakistan,Sharjeel Khan,2013-2021,21,18,-,406,59,22.55,305,133.11,-,2,-,53,15
493,Pakistan,Shan Masood,2022-2022,19,17,4,395,65*,30.38,324,121.91,-,3,2,30,7
494,Pakistan,Hussain Talat,2018-2025,19,19,2,395,63,23.23,337,117.21,-,2,1,37,5
495,Pakistan,Abdul Razzaq,2006-2013,32,29,10,393,46*,20.68,337,116.61,-,-,2,21,21
496,Pakistan,Mohammad Haris,2022-2025,23,23,2,391,107*,18.61,270,144.81,1,-,3,34,22
497,Pakistan,Agha Salman,2024-2025,20,18,4,380,56,27.14,328,115.85,-,3,1,38,9
498,Pakistan,Nasir Jamshed,2012-2013,18,18,1,363,56,21.35,320,113.43,-,2,1,34,12
499,Pakistan,Hasan Nawaz,2025-2025,14,14,2,339,105*,28.25,193,175.64,1,1,5,19,27
500,Pakistan,Sahibzada Farhan,2018-2025,15,15,-,315,74,21.00,248,127.01,-,3,1,22,20
501,Pakistan,Sohaib Maqsood,2013-2021,26,22,2,273,37,13.65,234,116.66,-,-,2,20,11
502,Pakistan,Usman Khan,2024-2025,19,17,1,239,52,14.93,196,121.93,-,1,-,21,6
503,Pakistan,Khalid Latif,2008-2016,13,13,2,237,59*,21.54,229,103.49,-,1,1,25,6
504,Pakistan,Shaheen Shah Afridi,2018-2025,81,28,11,213,23*,12.52,179,118.99,-,-,4,12,15
505,Pakistan,Haris Sohail,2013-2019,14,13,2,210,52,19.09,204,102.94,-,2,1,16,3
506,Pakistan,Sohail Tanvir,2007-2017,57,25,8,196,41,11.52,164,119.51,-,-,2,16,9
507,Pakistan,Fawad Alam,2007-2010,24,17,6,194,28,17.63,169,114.79,-,-,1,7,7
508,Pakistan,Mukhtar Ahmed,2015-2015,6,6,-,192,83,32.00,134,143.28,-,2,-,23,5
509,Pakistan,Asad Shafiq,2010-2012,10,10,-,192,38,19.20,185,103.78,-,-,-,19,2
510,Pakistan,Irfan Khan,2024-2025,14,11,4,189,37*,27.00,140,135.00,-,-,1,20,7
511,Pakistan,Umar Gul,2007-2016,60,27,9,165,32,9.16,156,105.76,-,-,6,11,10
512,Pakistan,Wahab Riaz,2008-2020,36,18,6,154,30*,12.83,123,125.20,-,-,2,10,7
513,Pakistan,Umar Amin,2013-2018,14,9,-,142,47,15.77,123,115.44,-,-,3,15,4
514,Pakistan,Hasan Ali,2016-2025,56,21,11,138,23,13.80,80,172.50,-,-,4,7,11
515,Pakistan,Abbas Afridi,2024-2025,24,15,4,135,22,12.27,119,113.44,-,-,1,10,10
516,Pakistan,Tayyab Tahir,2023-2024,8,7,1,123,39*,20.50,104,118.26,-,-,-,12,3
517,Pakistan,Shahzaib Hasan,2009-2010,10,10,-,116,35,11.60,130,89.23,-,-,3,13,3
518,Pakistan,Anwar Ali,2008-2016,16,11,4,109,46,15.57,77,141.55,-,-,-,6,6
519,Pakistan,Haris Rauf,2020-2025,87,27,12,100,13*,6.66,97,103.09,-,-,4,7,5
520,Pakistan,Yasir Arafat,2007-2012,13,11,4,92,17,13.14,79,116.45,-,-,-,8,2
521,Pakistan,Omair Yousuf,2023-2025,7,7,2,91,24,18.20,83,109.63,-,-,1,8,3
522,Pakistan,Saeed Ajmal,2009-2015,64,23,12,91,21*,8.27,86,105.81,-,-,3,7,2
523,Pakistan,Aamer Jamal,2022-2024,6,5,1,88,41,22.00,49,179.59,-,-,-,5,7
524,Pakistan,Azam Khan,2021-2024,14,13,3,88,30*,8.80,66,133.33,-,-,4,6,7
525,Pakistan,Imran Farhat,2010-2011,7,7,-,76,19,10.85,70,108.57,-,-,1,14,0
526,Pakistan,Awais Zia,2012-2014,5,5,-,70,23,14.00,80,87.50,-,-,-,4,3
527,Pakistan,Abdul Samad,2025-2025,5,4,-,66,44,16.50,58,113.79,-,-,-,4,3
528,Pakistan,Shoaib Khan,2008-2008,4,4,-,65,50,16.25,74,87.83,-,1,1,7,0
529,Pakistan,Mohammad Amir,2009-2024,62,17,8,65,21*,7.22,76,85.52,-,-,2,3,3
530,Pakistan,Abdullah Shafique,2020-2023,6,6,1,64,41*,12.80,53,120.75,-,-,4,5,3
531,Pakistan,Arafat Minhas,2023-2024,4,3,1,60,25,30.00,56,107.14,-,-,-,5,2
532,Pakistan,Naseem Shah,2022-2024,30,11,4,51,16,7.28,46,110.86,-,-,4,4,3
533,Pakistan,Mohammad Yousuf,2006-2010,3,3,-,50,26,16.66,43,116.27,-,-,-,5,1
534,Pakistan,Mohammad Wasim,2021-2024,29,11,7,46,12*,11.50,53,86.79,-,-,1,5,1
535,Pakistan,Saad Nasim,2014-2014,3,2,-,44,25,22.00,53,83.01,-,-,-,0,1
536,Pakistan,Qasim Akram,2023-2024,4,3,-,41,20,13.66,45,91.11,-,-,-,6,0
537,Pakistan,Rafatullah Mohmand,2015-2015,3,3,-,39,23,13.00,45,86.66,-,-,1,4,0
538,Pakistan,Danish Aziz,2021-2021,2,2,-,37,22,18.50,35,105.71,-,-,-,1,1
539,Pakistan,Mirza Baig,2023-2023,3,3,1,36,32*,18.00,29,124.13,-,-,1,5,2
540,Pakistan,Haseebullah Khan,2024-2024,3,3,-,36,24,12.00,30,120.00,-,-,1,4,1
541,Pakistan,Usman Qadir,2020-2023,25,9,5,36,18*,9.00,30,120.00,-,-,2,3,1
542,Pakistan,Ahsan Ali,2020-2020,2,2,-,36,36,18.00,39,92.30,-,-,1,4,0
543,Pakistan,Hammad Azam,2012-2013,5,4,1,34,21,11.33,34,100.00,-,-,-,3,1
544,Pakistan,Jahandad Khan,2024-2025,8,5,1,29,17,7.25,34,85.29,-,-,1,0,2
545,Pakistan,Zulfiqar Babar,2013-2014,7,3,3,27,13*,-,27,100.00,-,-,-,2,1
546,Pakistan,Mohammad Hasnain,2019-2024,28,11,10,24,8*,24.00,26,92.30,-,-,-,2,1
547,Pakistan,Rameez Raja,2011-2011,2,2,-,24,23,12.00,29,82.75,-,-,-,2,0
